Date;Heures;Consommation;Gaz;Taux de Co2;Tmin;Tmax;Tmoy
20/10/2017;18:30;4171;5862;60;12.98;23.03;18.01
20/10/2017;19:00;4375;5940;60;12.98;23.03;18.01
20/10/2017;19:30;4601;6135;62;12.98;23.03;18.01
20/10/2017;20:00;4488;6202;62;12.98;23.03;18.01
20/10/2017;20:30;4375;6213;64;12.98;23.03;18.01
20/10/2017;21:00;4172;6186;67;12.98;23.03;18.01
20/10/2017;21:30;4040;5976;69;12.98;23.03;18.01
20/10/2017;22:00;3903;5537;65;12.98;23.03;18.01
20/10/2017;22:30;3935;5489;65;12.98;23.03;18.01
20/10/2017;23:00;4025;5787;68;12.98;23.03;18.01
20/10/2017;23:30;4619;5680;66;12.98;23.03;18.01
21/10/2017;00:00;4319;5599;65;12.53;23.43;17.98
21/10/2017;00:30;3942;5507;63;12.53;23.43;17.98
21/10/2017;01:00;3738;5350;61;12.53;23.43;17.98
21/10/2017;01:30;3661;5072;56;12.53;23.43;17.98
21/10/2017;02:00;3585;4902;52;12.53;23.43;17.98
21/10/2017;02:30;3694;4727;52;12.53;23.43;17.98
21/10/2017;03:00;3420;4336;50;12.53;23.43;17.98
21/10/2017;03:30;3332;3823;48;12.53;23.43;17.98
21/10/2017;04:00;3215;3713;48;12.53;23.43;17.98
21/10/2017;04:30;3214;3738;47;12.53;23.43;17.98
21/10/2017;05:00;3161;3655;46;12.53;23.43;17.98
21/10/2017;05:30;3225;3735;49;12.53;23.43;17.98
21/10/2017;06:00;3263;3779;51;12.53;23.43;17.98
21/10/2017;06:30;3299;4104;52;12.53;23.43;17.98
21/10/2017;07:00;3369;4429;54;12.53;23.43;17.98
21/10/2017;07:30;3452;5016;57;12.53;23.43;17.98
21/10/2017;08:00;3488;5050;57;12.53;23.43;17.98
21/10/2017;08:30;3576;5093;56;12.53;23.43;17.98
21/10/2017;09:00;3721;5267;56;12.53;23.43;17.98
21/10/2017;09:30;3808;5146;53;12.53;23.43;17.98
21/10/2017;10:00;3918;5181;53;12.53;23.43;17.98
21/10/2017;10:30;3975;5267;53;12.53;23.43;17.98
21/10/2017;11:00;4016;5226;52;12.53;23.43;17.98
21/10/2017;11:30;4055;5145;52;12.53;23.43;17.98
21/10/2017;12:00;4133;5144;51;12.53;23.43;17.98
21/10/2017;12:30;4237;4982;50;12.53;23.43;17.98
21/10/2017;13:00;4168;5127;51;12.53;23.43;17.98
21/10/2017;13:30;4204;5100;53;12.53;23.43;17.98
21/10/2017;14:00;4098;5058;53;12.53;23.43;17.98
21/10/2017;14:30;4154;5170;54;12.53;23.43;17.98
21/10/2017;15:00;4040;4957;53;12.53;23.43;17.98
21/10/2017;15:30;3926;5036;55;12.53;23.43;17.98
21/10/2017;16:00;3859;4936;54;12.53;23.43;17.98
21/10/2017;16:30;3753;4929;54;12.53;23.43;17.98
21/10/2017;17:00;3711;4972;55;12.53;23.43;17.98
21/10/2017;17:30;3725;5049;55;12.53;23.43;17.98
21/10/2017;18:00;3780;4989;54;12.53;23.43;17.98
21/10/2017;18:30;3856;5385;54;12.53;23.43;17.98
21/10/2017;19:00;4189;5447;52;12.53;23.43;17.98
21/10/2017;19:30;4369;5438;51;12.53;23.43;17.98
21/10/2017;20:00;4304;5419;50;12.53;23.43;17.98
21/10/2017;20:30;4136;5352;51;12.53;23.43;17.98
21/10/2017;21:00;3970;5415;53;12.53;23.43;17.98
21/10/2017;21:30;3781;5195;52;12.53;23.43;17.98
21/10/2017;22:00;3730;5150;53;12.53;23.43;17.98
21/10/2017;22:30;3750;5156;52;12.53;23.43;17.98
21/10/2017;23:00;3904;5333;51;12.53;23.43;17.98
21/10/2017;23:30;4465;5186;50;12.53;23.43;17.98
22/10/2017;00:00;4173;5295;52;12.43;19.05;15.74
22/10/2017;00:30;3903;3783;42;12.43;19.05;15.74
22/10/2017;01:00;3616;2927;36;12.43;19.05;15.74
22/10/2017;01:30;3625;2508;34;12.43;19.05;15.74
22/10/2017;02:00;3532;2498;34;12.43;19.05;15.74
22/10/2017;02:30;3623;2188;33;12.43;19.05;15.74
22/10/2017;03:00;3370;2062;33;12.43;19.05;15.74
22/10/2017;03:30;3235;2166;35;12.43;19.05;15.74
22/10/2017;04:00;3148;2151;35;12.43;19.05;15.74
22/10/2017;04:30;3094;2252;37;12.43;19.05;15.74
22/10/2017;05:00;3049;2139;34;12.43;19.05;15.74
22/10/2017;05:30;3061;2129;33;12.43;19.05;15.74
22/10/2017;06:00;3076;2100;32;12.43;19.05;15.74
22/10/2017;06:30;3114;2633;36;12.43;19.05;15.74
22/10/2017;07:00;3179;2931;39;12.43;19.05;15.74
22/10/2017;07:30;3188;3042;40;12.43;19.05;15.74
22/10/2017;08:00;3227;3197;42;12.43;19.05;15.74
22/10/2017;08:30;3307;3183;44;12.43;19.05;15.74
22/10/2017;09:00;3451;3417;46;12.43;19.05;15.74
22/10/2017;09:30;3575;3590;46;12.43;19.05;15.74
22/10/2017;10:00;3682;3721;46;12.43;19.05;15.74
22/10/2017;10:30;3772;3627;45;12.43;19.05;15.74
22/10/2017;11:00;3802;3630;44;12.43;19.05;15.74
22/10/2017;11:30;3850;3542;42;12.43;19.05;15.74
22/10/2017;12:00;3991;3440;40;12.43;19.05;15.74
22/10/2017;12:30;4090;3445;39;12.43;19.05;15.74
22/10/2017;13:00;3996;3471;39;12.43;19.05;15.74
22/10/2017;13:30;3978;2960;37;12.43;19.05;15.74
22/10/2017;14:00;3814;2890;36;12.43;19.05;15.74
22/10/2017;14:30;3899;2624;34;12.43;19.05;15.74
22/10/2017;15:00;3757;2503;34;12.43;19.05;15.74
22/10/2017;15:30;3685;2435;34;12.43;19.05;15.74
22/10/2017;16:00;3600;2439;35;12.43;19.05;15.74
22/10/2017;16:30;3468;2653;39;12.43;19.05;15.74
22/10/2017;17:00;3484;2922;43;12.43;19.05;15.74
22/10/2017;17:30;3504;3738;50;12.43;19.05;15.74
22/10/2017;18:00;3557;4239;51;12.43;19.05;15.74
22/10/2017;18:30;3676;4713;54;12.43;19.05;15.74
22/10/2017;19:00;4058;5116;56;12.43;19.05;15.74
22/10/2017;19:30;4272;5294;56;12.43;19.05;15.74
22/10/2017;20:00;4229;5244;58;12.43;19.05;15.74
22/10/2017;20:30;4088;5072;55;12.43;19.05;15.74
22/10/2017;21:00;3969;4663;54;12.43;19.05;15.74
22/10/2017;21:30;3818;4676;56;12.43;19.05;15.74
