Périmètre;Nature;Date;Heures;Consommation
Bretagne;Données définitives;06/01/2020;17:00;3671
Bretagne;Données définitives;06/01/2020;17:30;3689
Bretagne;Données définitives;06/01/2020;18:00;3827
Bretagne;Données définitives;06/01/2020;18:30;3888
Bretagne;Données définitives;06/01/2020;19:00;3945
Bretagne;Données définitives;06/01/2020;19:30;3847
Bretagne;Données définitives;06/01/2020;20:00;3683
Bretagne;Données définitives;06/01/2020;20:30;3525
Bretagne;Données définitives;06/01/2020;21:00;3401
Bretagne;Données définitives;06/01/2020;21:30;3260
Bretagne;Données définitives;06/01/2020;22:00;3309
Bretagne;Données définitives;06/01/2020;22:30;3276
Bretagne;Données définitives;06/01/2020;23:00;3489
Bretagne;Données définitives;06/01/2020;23:30;3318
Bretagne;Données définitives;07/01/2020;00:00;3565
Bretagne;Données définitives;07/01/2020;00:30;3431
Bretagne;Données définitives;07/01/2020;01:00;3187
Bretagne;Données définitives;07/01/2020;01:30;3084
Bretagne;Données définitives;07/01/2020;02:00;3174
Bretagne;Données définitives;07/01/2020;02:30;3043
Bretagne;Données définitives;07/01/2020;03:00;2907
Bretagne;Données définitives;07/01/2020;03:30;2855
Bretagne;Données définitives;07/01/2020;04:00;2800
Bretagne;Données définitives;07/01/2020;04:30;2824
Bretagne;Données définitives;07/01/2020;05:00;2833
Bretagne;Données définitives;07/01/2020;05:30;2935
Bretagne;Données définitives;07/01/2020;06:00;3016
Bretagne;Données définitives;07/01/2020;06:30;3282
Bretagne;Données définitives;07/01/2020;07:00;3443
Bretagne;Données définitives;07/01/2020;07:30;3645
Bretagne;Données définitives;07/01/2020;08:00;3689
Bretagne;Données définitives;07/01/2020;08:30;3770
Bretagne;Données définitives;07/01/2020;09:00;3770
Bretagne;Données définitives;07/01/2020;09:30;3719
Bretagne;Données définitives;07/01/2020;10:00;3703
Bretagne;Données définitives;07/01/2020;10:30;3664
Bretagne;Données définitives;07/01/2020;11:00;3663
Bretagne;Données définitives;07/01/2020;11:30;3658
Bretagne;Données définitives;07/01/2020;12:00;3692
Bretagne;Données définitives;07/01/2020;12:30;3717
Bretagne;Données définitives;07/01/2020;13:00;3742
Bretagne;Données définitives;07/01/2020;13:30;3585
Bretagne;Données définitives;07/01/2020;14:00;3551
Bretagne;Données définitives;07/01/2020;14:30;3485
Bretagne;Données définitives;07/01/2020;15:00;3397
Bretagne;Données définitives;07/01/2020;15:30;3353
Bretagne;Données définitives;07/01/2020;16:00;3346
Bretagne;Données définitives;07/01/2020;16:30;3311
Bretagne;Données définitives;07/01/2020;17:00;3356
Bretagne;Données définitives;07/01/2020;17:30;3388
Bretagne;Données définitives;07/01/2020;18:00;3527
