Date;Heures;Consommation;Gaz;Tmin;Tmax;Tmoy
29/09/2018;13:00;6617;967;9.58;20.76;15.17
29/09/2018;13:30;6499;968;9.58;20.76;15.17
29/09/2018;14:00;6355;956;9.58;20.76;15.17
29/09/2018;14:30;6236;823;9.58;20.76;15.17
29/09/2018;15:00;6092;812;9.58;20.76;15.17
29/09/2018;15:30;6088;834;9.58;20.76;15.17
29/09/2018;16:00;6076;910;9.58;20.76;15.17
29/09/2018;16:30;5944;1095;9.58;20.76;15.17
29/09/2018;17:00;5868;1142;9.58;20.76;15.17
29/09/2018;17:30;5827;1572;9.58;20.76;15.17
29/09/2018;18:00;5885;1817;9.58;20.76;15.17
29/09/2018;18:30;5933;2143;9.58;20.76;15.17
29/09/2018;19:00;6056;2208;9.58;20.76;15.17
29/09/2018;19:30;6146;2243;9.58;20.76;15.17
29/09/2018;20:00;6438;2363;9.58;20.76;15.17
29/09/2018;20:30;6345;2379;9.58;20.76;15.17
29/09/2018;21:00;6210;2365;9.58;20.76;15.17
29/09/2018;21:30;6014;2394;9.58;20.76;15.17
29/09/2018;22:00;5836;2122;9.58;20.76;15.17
29/09/2018;22:30;5912;2324;9.58;20.76;15.17
29/09/2018;23:00;6226;2477;9.58;20.76;15.17
29/09/2018;23:30;6266;2425;9.58;20.76;15.17
30/09/2018;00:00;5929;2374;8.0;21.58;14.79
30/09/2018;00:30;5665;1270;8.0;21.58;14.79
30/09/2018;01:00;5416;898;8.0;21.58;14.79
30/09/2018;01:30;5329;561;8.0;21.58;14.79
30/09/2018;02:00;5297;587;8.0;21.58;14.79
30/09/2018;02:30;5286;597;8.0;21.58;14.79
30/09/2018;03:00;5129;596;8.0;21.58;14.79
30/09/2018;03:30;5043;599;8.0;21.58;14.79
30/09/2018;04:00;4920;601;8.0;21.58;14.79
30/09/2018;04:30;4887;597;8.0;21.58;14.79
30/09/2018;05:00;4869;604;8.0;21.58;14.79
30/09/2018;05:30;4910;606;8.0;21.58;14.79
30/09/2018;06:00;4915;606;8.0;21.58;14.79
30/09/2018;06:30;4970;612;8.0;21.58;14.79
30/09/2018;07:00;5065;611;8.0;21.58;14.79
30/09/2018;07:30;5060;608;8.0;21.58;14.79
30/09/2018;08:00;5128;612;8.0;21.58;14.79
30/09/2018;08:30;5285;610;8.0;21.58;14.79
30/09/2018;09:00;5423;583;8.0;21.58;14.79
30/09/2018;09:30;5632;595;8.0;21.58;14.79
30/09/2018;10:00;5762;607;8.0;21.58;14.79
30/09/2018;10:30;5853;610;8.0;21.58;14.79
30/09/2018;11:00;5962;611;8.0;21.58;14.79
30/09/2018;11:30;6077;610;8.0;21.58;14.79
30/09/2018;12:00;6235;615;8.0;21.58;14.79
30/09/2018;12:30;6287;607;8.0;21.58;14.79
30/09/2018;13:00;6430;601;8.0;21.58;14.79
30/09/2018;13:30;6215;597;8.0;21.58;14.79
30/09/2018;14:00;6038;598;8.0;21.58;14.79
30/09/2018;14:30;5867;567;8.0;21.58;14.79
30/09/2018;15:00;5721;595;8.0;21.58;14.79
30/09/2018;15:30;5731;596;8.0;21.58;14.79
30/09/2018;16:00;5741;600;8.0;21.58;14.79
30/09/2018;16:30;5684;586;8.0;21.58;14.79
30/09/2018;17:00;5594;680;8.0;21.58;14.79
30/09/2018;17:30;5635;709;8.0;21.58;14.79
30/09/2018;18:00;5735;846;8.0;21.58;14.79
30/09/2018;18:30;5872;1069;8.0;21.58;14.79
30/09/2018;19:00;6061;1298;8.0;21.58;14.79
30/09/2018;19:30;6299;1325;8.0;21.58;14.79
30/09/2018;20:00;6472;1335;8.0;21.58;14.79
30/09/2018;20:30;6407;1348;8.0;21.58;14.79
30/09/2018;21:00;6277;1301;8.0;21.58;14.79
30/09/2018;21:30;6109;1390;8.0;21.58;14.79
30/09/2018;22:00;5887;1371;8.0;21.58;14.79
30/09/2018;22:30;5879;1341;8.0;21.58;14.79
30/09/2018;23:00;6184;1289;8.0;21.58;14.79
30/09/2018;23:30;6232;1281;8.0;21.58;14.79
01/10/2018;00:00;5838;1280;8.68;13.63;11.15
01/10/2018;00:30;5672;1318;8.68;13.63;11.15
01/10/2018;01:00;5452;1293;8.68;13.63;11.15
01/10/2018;01:30;5366;1182;8.68;13.63;11.15
01/10/2018;02:00;5369;1212;8.68;13.63;11.15
01/10/2018;02:30;5402;962;8.68;13.63;11.15
01/10/2018;03:00;5255;885;8.68;13.63;11.15
01/10/2018;03:30;5224;989;8.68;13.63;11.15
01/10/2018;04:00;5173;960;8.68;13.63;11.15
01/10/2018;04:30;5212;1015;8.68;13.63;11.15
01/10/2018;05:00;5306;1120;8.68;13.63;11.15
01/10/2018;05:30;5555;1358;8.68;13.63;11.15
01/10/2018;06:00;5783;1466;8.68;13.63;11.15
01/10/2018;06:30;6301;1699;8.68;13.63;11.15
01/10/2018;07:00;6677;2571;8.68;13.63;11.15
01/10/2018;07:30;7002;3059;8.68;13.63;11.15
01/10/2018;08:00;7152;3253;8.68;13.63;11.15
01/10/2018;08:30;7280;3279;8.68;13.63;11.15
01/10/2018;09:00;7429;3333;8.68;13.63;11.15
01/10/2018;09:30;7583;3390;8.68;13.63;11.15
01/10/2018;10:00;7615;3356;8.68;13.63;11.15
01/10/2018;10:30;7649;3219;8.68;13.63;11.15
01/10/2018;11:00;7741;3128;8.68;13.63;11.15
01/10/2018;11:30;7888;3261;8.68;13.63;11.15
01/10/2018;12:00;7976;3258;8.68;13.63;11.15
01/10/2018;12:30;7732;3230;8.68;13.63;11.15
01/10/2018;13:00;7853;3223;8.68;13.63;11.15
01/10/2018;13:30;7753;3179;8.68;13.63;11.15
01/10/2018;14:00;7747;3130;8.68;13.63;11.15
01/10/2018;14:30;7660;3227;8.68;13.63;11.15
01/10/2018;15:00;7478;3180;8.68;13.63;11.15
01/10/2018;15:30;7551;3170;8.68;13.63;11.15
01/10/2018;16:00;7533;3153;8.68;13.63;11.15
01/10/2018;16:30;7398;3096;8.68;13.63;11.15
01/10/2018;17:00;7244;3130;8.68;13.63;11.15
01/10/2018;17:30;7259;3215;8.68;13.63;11.15
01/10/2018;18:00;7225;3245;8.68;13.63;11.15
01/10/2018;18:30;7385;3243;8.68;13.63;11.15
01/10/2018;19:00;7632;3320;8.68;13.63;11.15
01/10/2018;19:30;7755;3342;8.68;13.63;11.15
01/10/2018;20:00;7773;3316;8.68;13.63;11.15
01/10/2018;20:30;7544;3311;8.68;13.63;11.15
01/10/2018;21:00;7385;3265;8.68;13.63;11.15
01/10/2018;21:30;7049;3324;8.68;13.63;11.15
01/10/2018;22:00;6765;3201;8.68;13.63;11.15
01/10/2018;22:30;6807;3045;8.68;13.63;11.15
01/10/2018;23:00;7088;3326;8.68;13.63;11.15
01/10/2018;23:30;7066;3248;8.68;13.63;11.15
02/10/2018;00:00;6659;2992;4.35;15.95;10.15
02/10/2018;00:30;6378;2545;4.35;15.95;10.15
02/10/2018;01:00;6157;1883;4.35;15.95;10.15
02/10/2018;01:30;6100;1393;4.35;15.95;10.15
02/10/2018;02:00;6147;1355;4.35;15.95;10.15
02/10/2018;02:30;6121;1330;4.35;15.95;10.15
02/10/2018;03:00;6027;1276;4.35;15.95;10.15
02/10/2018;03:30;6015;1340;4.35;15.95;10.15
02/10/2018;04:00;5958;1303;4.35;15.95;10.15
02/10/2018;04:30;5927;1324;4.35;15.95;10.15
02/10/2018;05:00;6009;1319;4.35;15.95;10.15
02/10/2018;05:30;6258;1509;4.35;15.95;10.15
02/10/2018;06:00;6499;1662;4.35;15.95;10.15
02/10/2018;06:30;6950;2183;4.35;15.95;10.15
02/10/2018;07:00;7382;3196;4.35;15.95;10.15
02/10/2018;07:30;7637;3535;4.35;15.95;10.15
02/10/2018;08:00;7786;3605;4.35;15.95;10.15
02/10/2018;08:30;7884;3562;4.35;15.95;10.15
02/10/2018;09:00;7883;3514;4.35;15.95;10.15
02/10/2018;09:30;8006;3567;4.35;15.95;10.15
02/10/2018;10:00;7995;3482;4.35;15.95;10.15
02/10/2018;10:30;8000;3605;4.35;15.95;10.15
02/10/2018;11:00;8017;3519;4.35;15.95;10.15
02/10/2018;11:30;8039;3645;4.35;15.95;10.15
02/10/2018;12:00;8107;3606;4.35;15.95;10.15
02/10/2018;12:30;7911;3655;4.35;15.95;10.15
02/10/2018;13:00;7995;3638;4.35;15.95;10.15
02/10/2018;13:30;7880;3550;4.35;15.95;10.15
02/10/2018;14:00;7772;3415;4.35;15.95;10.15
02/10/2018;14:30;7650;3502;4.35;15.95;10.15
02/10/2018;15:00;7511;3441;4.35;15.95;10.15
02/10/2018;15:30;7534;3575;4.35;15.95;10.15
02/10/2018;16:00;7436;3572;4.35;15.95;10.15
02/10/2018;16:30;7341;3571;4.35;15.95;10.15
02/10/2018;17:00;7134;3609;4.35;15.95;10.15
02/10/2018;17:30;7141;3634;4.35;15.95;10.15
02/10/2018;18:00;7240;3635;4.35;15.95;10.15
02/10/2018;18:30;7324;3601;4.35;15.95;10.15
02/10/2018;19:00;7567;3699;4.35;15.95;10.15
02/10/2018;19:30;7809;3591;4.35;15.95;10.15
02/10/2018;20:00;7832;3573;4.35;15.95;10.15
02/10/2018;20:30;7594;3587;4.35;15.95;10.15
02/10/2018;21:00;7410;3386;4.35;15.95;10.15
02/10/2018;21:30;7144;3504;4.35;15.95;10.15
02/10/2018;22:00;6901;3595;4.35;15.95;10.15
02/10/2018;22:30;6855;3632;4.35;15.95;10.15
02/10/2018;23:00;7088;3709;4.35;15.95;10.15
02/10/2018;23:30;7091;3543;4.35;15.95;10.15
03/10/2018;00:00;6723;3213;8.36;19.15;13.75
03/10/2018;00:30;6490;2516;8.36;19.15;13.75
03/10/2018;01:00;6162;1520;8.36;19.15;13.75
03/10/2018;01:30;6108;1289;8.36;19.15;13.75
03/10/2018;02:00;6147;1302;8.36;19.15;13.75
03/10/2018;02:30;6151;1225;8.36;19.15;13.75
03/10/2018;03:00;6056;1173;8.36;19.15;13.75
03/10/2018;03:30;6019;1168;8.36;19.15;13.75
03/10/2018;04:00;5895;1156;8.36;19.15;13.75
03/10/2018;04:30;5892;1308;8.36;19.15;13.75
03/10/2018;05:00;5976;1313;8.36;19.15;13.75
03/10/2018;05:30;6195;1393;8.36;19.15;13.75
03/10/2018;06:00;6443;1975;8.36;19.15;13.75
03/10/2018;06:30;6788;2586;8.36;19.15;13.75
03/10/2018;07:00;7196;3538;8.36;19.15;13.75
03/10/2018;07:30;7572;3834;8.36;19.15;13.75
03/10/2018;08:00;7671;4092;8.36;19.15;13.75
03/10/2018;08:30;7852;4217;8.36;19.15;13.75
03/10/2018;09:00;7977;4201;8.36;19.15;13.75
03/10/2018;09:30;8091;4224;8.36;19.15;13.75
03/10/2018;10:00;8093;4170;8.36;19.15;13.75
03/10/2018;10:30;8088;4134;8.36;19.15;13.75
03/10/2018;11:00;8122;4292;8.36;19.15;13.75
03/10/2018;11:30;8190;4335;8.36;19.15;13.75
03/10/2018;12:00;8184;4268;8.36;19.15;13.75
03/10/2018;12:30;8017;4073;8.36;19.15;13.75
03/10/2018;13:00;8033;4082;8.36;19.15;13.75
03/10/2018;13:30;7915;4246;8.36;19.15;13.75
03/10/2018;14:00;7828;4162;8.36;19.15;13.75
03/10/2018;14:30;7686;4103;8.36;19.15;13.75
03/10/2018;15:00;7584;4121;8.36;19.15;13.75
03/10/2018;15:30;7577;3869;8.36;19.15;13.75
03/10/2018;16:00;7530;3688;8.36;19.15;13.75
03/10/2018;16:30;7401;3914;8.36;19.15;13.75
03/10/2018;17:00;7249;3708;8.36;19.15;13.75
03/10/2018;17:30;7150;3816;8.36;19.15;13.75
03/10/2018;18:00;7216;3946;8.36;19.15;13.75
03/10/2018;18:30;7312;3891;8.36;19.15;13.75
03/10/2018;19:00;7566;3986;8.36;19.15;13.75
03/10/2018;19:30;7795;3905;8.36;19.15;13.75
03/10/2018;20:00;7888;3948;8.36;19.15;13.75
03/10/2018;20:30;7702;3809;8.36;19.15;13.75
03/10/2018;21:00;7474;3786;8.36;19.15;13.75
03/10/2018;21:30;7173;3894;8.36;19.15;13.75
03/10/2018;22:00;6854;3680;8.36;19.15;13.75
03/10/2018;22:30;6789;3513;8.36;19.15;13.75
03/10/2018;23:00;7125;3769;8.36;19.15;13.75
03/10/2018;23:30;7087;3754;8.36;19.15;13.75
04/10/2018;00:00;6747;3740;9.43;21.43;15.43
04/10/2018;00:30;6426;3463;9.43;21.43;15.43
04/10/2018;01:00;6170;3189;9.43;21.43;15.43
04/10/2018;01:30;6116;3332;9.43;21.43;15.43
04/10/2018;02:00;6114;3251;9.43;21.43;15.43
04/10/2018;02:30;6076;3361;9.43;21.43;15.43
04/10/2018;03:00;5942;3237;9.43;21.43;15.43
04/10/2018;03:30;5931;2698;9.43;21.43;15.43
04/10/2018;04:00;5823;2634;9.43;21.43;15.43
04/10/2018;04:30;5821;2757;9.43;21.43;15.43
04/10/2018;05:00;5885;2991;9.43;21.43;15.43
04/10/2018;05:30;6127;3432;9.43;21.43;15.43
04/10/2018;06:00;6390;3679;9.43;21.43;15.43
04/10/2018;06:30;6796;3793;9.43;21.43;15.43
04/10/2018;07:00;7211;3956;9.43;21.43;15.43
04/10/2018;07:30;7601;4028;9.43;21.43;15.43
04/10/2018;08:00;7732;4001;9.43;21.43;15.43
04/10/2018;08:30;7820;3949;9.43;21.43;15.43
04/10/2018;09:00;7878;3946;9.43;21.43;15.43
04/10/2018;09:30;7996;3940;9.43;21.43;15.43
04/10/2018;10:00;8010;3886;9.43;21.43;15.43
04/10/2018;10:30;8007;3927;9.43;21.43;15.43
04/10/2018;11:00;8046;3891;9.43;21.43;15.43
04/10/2018;11:30;8073;3913;9.43;21.43;15.43
04/10/2018;12:00;8063;3869;9.43;21.43;15.43
04/10/2018;12:30;7871;3802;9.43;21.43;15.43
04/10/2018;13:00;7900;3789;9.43;21.43;15.43
04/10/2018;13:30;7790;3655;9.43;21.43;15.43
04/10/2018;14:00;7700;3622;9.43;21.43;15.43
04/10/2018;14:30;7606;3636;9.43;21.43;15.43
04/10/2018;15:00;7479;3614;9.43;21.43;15.43
04/10/2018;15:30;7448;3839;9.43;21.43;15.43
04/10/2018;16:00;7426;3742;9.43;21.43;15.43
04/10/2018;16:30;7270;3791;9.43;21.43;15.43
04/10/2018;17:00;7173;3815;9.43;21.43;15.43
04/10/2018;17:30;7163;3781;9.43;21.43;15.43
04/10/2018;18:00;7193;3895;9.43;21.43;15.43
04/10/2018;18:30;7280;3801;9.43;21.43;15.43
04/10/2018;19:00;7473;3952;9.43;21.43;15.43
04/10/2018;19:30;7607;3903;9.43;21.43;15.43
04/10/2018;20:00;7785;3936;9.43;21.43;15.43
04/10/2018;20:30;7564;4008;9.43;21.43;15.43
04/10/2018;21:00;7355;3938;9.43;21.43;15.43
04/10/2018;21:30;7049;3998;9.43;21.43;15.43
04/10/2018;22:00;6760;3787;9.43;21.43;15.43
04/10/2018;22:30;6734;3731;9.43;21.43;15.43
04/10/2018;23:00;6980;3805;9.43;21.43;15.43
04/10/2018;23:30;6993;3838;9.43;21.43;15.43
05/10/2018;00:00;6671;3707;7.65;26.25;16.95
05/10/2018;00:30;6384;2621;7.65;26.25;16.95
05/10/2018;01:00;6124;2521;7.65;26.25;16.95
05/10/2018;01:30;6024;2322;7.65;26.25;16.95
05/10/2018;02:00;6060;2215;7.65;26.25;16.95
05/10/2018;02:30;6116;1809;7.65;26.25;16.95
05/10/2018;03:00;5959;1678;7.65;26.25;16.95
05/10/2018;03:30;5956;1657;7.65;26.25;16.95
05/10/2018;04:00;5844;1619;7.65;26.25;16.95
05/10/2018;04:30;5867;1647;7.65;26.25;16.95
05/10/2018;05:00;5939;1605;7.65;26.25;16.95
05/10/2018;05:30;6163;1770;7.65;26.25;16.95
05/10/2018;06:00;6393;2381;7.65;26.25;16.95
05/10/2018;06:30;6824;3406;7.65;26.25;16.95
05/10/2018;07:00;7195;3683;7.65;26.25;16.95
05/10/2018;07:30;7622;3631;7.65;26.25;16.95
05/10/2018;08:00;7681;3624;7.65;26.25;16.95
05/10/2018;08:30;7761;3627;7.65;26.25;16.95
05/10/2018;09:00;7838;3603;7.65;26.25;16.95
05/10/2018;09:30;7911;3634;7.65;26.25;16.95
05/10/2018;10:00;7832;3663;7.65;26.25;16.95
05/10/2018;10:30;7804;3769;7.65;26.25;16.95
05/10/2018;11:00;7811;3710;7.65;26.25;16.95
05/10/2018;11:30;7820;3749;7.65;26.25;16.95
05/10/2018;12:00;7816;3810;7.65;26.25;16.95
05/10/2018;12:30;7658;3719;7.65;26.25;16.95
05/10/2018;13:00;7677;3637;7.65;26.25;16.95
05/10/2018;13:30;7574;3562;7.65;26.25;16.95
05/10/2018;14:00;7484;3570;7.65;26.25;16.95
05/10/2018;14:30;7383;3355;7.65;26.25;16.95
05/10/2018;15:00;7259;3369;7.65;26.25;16.95
05/10/2018;15:30;7255;3414;7.65;26.25;16.95
05/10/2018;16:00;7135;3360;7.65;26.25;16.95
05/10/2018;16:30;6997;3338;7.65;26.25;16.95
05/10/2018;17:00;6833;3486;7.65;26.25;16.95
05/10/2018;17:30;6868;3721;7.65;26.25;16.95
05/10/2018;18:00;6848;3778;7.65;26.25;16.95
05/10/2018;18:30;6899;3707;7.65;26.25;16.95
05/10/2018;19:00;7031;3874;7.65;26.25;16.95
05/10/2018;19:30;7268;3840;7.65;26.25;16.95
05/10/2018;20:00;7371;3884;7.65;26.25;16.95
05/10/2018;20:30;7137;3868;7.65;26.25;16.95
05/10/2018;21:00;6982;3897;7.65;26.25;16.95
05/10/2018;21:30;6752;3924;7.65;26.25;16.95
05/10/2018;22:00;6490;3720;7.65;26.25;16.95
05/10/2018;22:30;6536;3607;7.65;26.25;16.95
05/10/2018;23:00;6791;3606;7.65;26.25;16.95
05/10/2018;23:30;6782;2829;7.65;26.25;16.95
06/10/2018;00:00;6365;2316;11.38;25.07;18.23
06/10/2018;00:30;6072;1715;11.38;25.07;18.23
06/10/2018;01:00;5774;1049;11.38;25.07;18.23
06/10/2018;01:30;5682;840;11.38;25.07;18.23
06/10/2018;02:00;5680;828;11.38;25.07;18.23
06/10/2018;02:30;5647;832;11.38;25.07;18.23
06/10/2018;03:00;5462;807;11.38;25.07;18.23
06/10/2018;03:30;5424;777;11.38;25.07;18.23
06/10/2018;04:00;5281;779;11.38;25.07;18.23
06/10/2018;04:30;5210;795;11.38;25.07;18.23
06/10/2018;05:00;5200;778;11.38;25.07;18.23
06/10/2018;05:30;5281;709;11.38;25.07;18.23
06/10/2018;06:00;5331;693;11.38;25.07;18.23
06/10/2018;06:30;5487;727;11.38;25.07;18.23
06/10/2018;07:00;5581;977;11.38;25.07;18.23
06/10/2018;07:30;5726;1181;11.38;25.07;18.23
06/10/2018;08:00;5746;1225;11.38;25.07;18.23
06/10/2018;08:30;5931;1245;11.38;25.07;18.23
06/10/2018;09:00;6088;1252;11.38;25.07;18.23
06/10/2018;09:30;6346;1257;11.38;25.07;18.23
06/10/2018;10:00;6379;1218;11.38;25.07;18.23
06/10/2018;10:30;6456;1269;11.38;25.07;18.23
06/10/2018;11:00;6496;1286;11.38;25.07;18.23
06/10/2018;11:30;6558;1183;11.38;25.07;18.23
06/10/2018;12:00;6625;1163;11.38;25.07;18.23
06/10/2018;12:30;6648;1206;11.38;25.07;18.23
06/10/2018;13:00;6770;1214;11.38;25.07;18.23
06/10/2018;13:30;6606;1165;11.38;25.07;18.23
06/10/2018;14:00;6446;1148;11.38;25.07;18.23
06/10/2018;14:30;6319;1247;11.38;25.07;18.23
06/10/2018;15:00;6149;1211;11.38;25.07;18.23
06/10/2018;15:30;6111;1120;11.38;25.07;18.23
06/10/2018;16:00;6144;1132;11.38;25.07;18.23
06/10/2018;16:30;6012;1312;11.38;25.07;18.23
06/10/2018;17:00;5921;1455;11.38;25.07;18.23
06/10/2018;17:30;5908;1481;11.38;25.07;18.23
06/10/2018;18:00;5949;1626;11.38;25.07;18.23
06/10/2018;18:30;6047;1704;11.38;25.07;18.23
06/10/2018;19:00;6183;1881;11.38;25.07;18.23
06/10/2018;19:30;6481;1854;11.38;25.07;18.23
06/10/2018;20:00;6583;1828;11.38;25.07;18.23
06/10/2018;20:30;6435;1880;11.38;25.07;18.23
06/10/2018;21:00;6315;1880;11.38;25.07;18.23
06/10/2018;21:30;6086;1705;11.38;25.07;18.23
06/10/2018;22:00;5902;1575;11.38;25.07;18.23
06/10/2018;22:30;5984;1491;11.38;25.07;18.23
06/10/2018;23:00;6248;1572;11.38;25.07;18.23
06/10/2018;23:30;6289;1352;11.38;25.07;18.23
07/10/2018;00:00;5982;1302;10.48;16.11;13.3
07/10/2018;00:30;5727;1036;10.48;16.11;13.3
07/10/2018;01:00;5490;959;10.48;16.11;13.3
07/10/2018;01:30;5441;834;10.48;16.11;13.3
07/10/2018;02:00;5447;607;10.48;16.11;13.3
07/10/2018;02:30;5457;554;10.48;16.11;13.3
07/10/2018;03:00;5287;598;10.48;16.11;13.3
07/10/2018;03:30;5193;599;10.48;16.11;13.3
07/10/2018;04:00;5039;602;10.48;16.11;13.3
07/10/2018;04:30;5024;558;10.48;16.11;13.3
07/10/2018;05:00;5006;607;10.48;16.11;13.3
07/10/2018;05:30;5021;608;10.48;16.11;13.3
07/10/2018;06:00;5057;615;10.48;16.11;13.3
07/10/2018;06:30;5120;590;10.48;16.11;13.3
07/10/2018;07:00;5173;624;10.48;16.11;13.3
07/10/2018;07:30;5263;588;10.48;16.11;13.3
07/10/2018;08:00;5271;612;10.48;16.11;13.3
07/10/2018;08:30;5409;617;10.48;16.11;13.3
07/10/2018;09:00;5632;625;10.48;16.11;13.3
07/10/2018;09:30;5881;628;10.48;16.11;13.3
07/10/2018;10:00;5982;633;10.48;16.11;13.3
07/10/2018;10:30;6125;594;10.48;16.11;13.3
07/10/2018;11:00;6279;624;10.48;16.11;13.3
07/10/2018;11:30;6409;625;10.48;16.11;13.3
07/10/2018;12:00;6508;611;10.48;16.11;13.3
07/10/2018;12:30;6608;568;10.48;16.11;13.3
07/10/2018;13:00;6638;617;10.48;16.11;13.3
07/10/2018;13:30;6394;592;10.48;16.11;13.3
07/10/2018;14:00;6180;607;10.48;16.11;13.3
07/10/2018;14:30;6009;604;10.48;16.11;13.3
07/10/2018;15:00;5872;615;10.48;16.11;13.3
07/10/2018;15:30;5855;681;10.48;16.11;13.3
07/10/2018;16:00;5846;1041;10.48;16.11;13.3
07/10/2018;16:30;5824;1217;10.48;16.11;13.3
07/10/2018;17:00;5700;1477;10.48;16.11;13.3
07/10/2018;17:30;5803;1844;10.48;16.11;13.3
07/10/2018;18:00;5905;2074;10.48;16.11;13.3
07/10/2018;18:30;6107;2544;10.48;16.11;13.3
07/10/2018;19:00;6345;2836;10.48;16.11;13.3
07/10/2018;19:30;6656;2805;10.48;16.11;13.3
07/10/2018;20:00;6673;2796;10.48;16.11;13.3
07/10/2018;20:30;6495;2733;10.48;16.11;13.3
07/10/2018;21:00;6428;2726;10.48;16.11;13.3
07/10/2018;21:30;6223;2825;10.48;16.11;13.3
07/10/2018;22:00;6012;2883;10.48;16.11;13.3
07/10/2018;22:30;6051;2656;10.48;16.11;13.3
07/10/2018;23:00;6337;2765;10.48;16.11;13.3
07/10/2018;23:30;6398;2746;10.48;16.11;13.3
08/10/2018;00:00;6054;2823;11.12;18.12;14.62
08/10/2018;00:30;5753;1696;11.12;18.12;14.62
08/10/2018;01:00;5567;969;11.12;18.12;14.62
08/10/2018;01:30;5467;841;11.12;18.12;14.62
08/10/2018;02:00;5471;879;11.12;18.12;14.62
08/10/2018;02:30;5454;880;11.12;18.12;14.62
08/10/2018;03:00;5337;885;11.12;18.12;14.62
08/10/2018;03:30;5321;828;11.12;18.12;14.62
08/10/2018;04:00;5228;832;11.12;18.12;14.62
08/10/2018;04:30;5289;834;11.12;18.12;14.62
08/10/2018;05:00;5382;833;11.12;18.12;14.62
08/10/2018;05:30;5673;1157;11.12;18.12;14.62
08/10/2018;06:00;5926;1988;11.12;18.12;14.62
08/10/2018;06:30;6468;2955;11.12;18.12;14.62
08/10/2018;07:00;6923;3533;11.12;18.12;14.62
08/10/2018;07:30;7291;3887;11.12;18.12;14.62
08/10/2018;08:00;7395;4155;11.12;18.12;14.62
08/10/2018;08:30;7492;4196;11.12;18.12;14.62
08/10/2018;09:00;7620;4223;11.12;18.12;14.62
08/10/2018;09:30;7697;4240;11.12;18.12;14.62
08/10/2018;10:00;7740;4237;11.12;18.12;14.62
08/10/2018;10:30;7713;4295;11.12;18.12;14.62
08/10/2018;11:00;7822;4221;11.12;18.12;14.62
08/10/2018;11:30;7881;4174;11.12;18.12;14.62
08/10/2018;12:00;7943;4271;11.12;18.12;14.62
08/10/2018;12:30;7753;4329;11.12;18.12;14.62
08/10/2018;13:00;7817;4462;11.12;18.12;14.62
08/10/2018;13:30;7731;4536;11.12;18.12;14.62
08/10/2018;14:00;7685;4488;11.12;18.12;14.62
08/10/2018;14:30;7542;4520;11.12;18.12;14.62
08/10/2018;15:00;7386;4377;11.12;18.12;14.62
08/10/2018;15:30;7380;4543;11.12;18.12;14.62
08/10/2018;16:00;7357;4362;11.12;18.12;14.62
08/10/2018;16:30;7271;4127;11.12;18.12;14.62
08/10/2018;17:00;7084;4106;11.12;18.12;14.62
08/10/2018;17:30;7064;4176;11.12;18.12;14.62
08/10/2018;18:00;7117;4226;11.12;18.12;14.62
08/10/2018;18:30;7241;4206;11.12;18.12;14.62
08/10/2018;19:00;7542;4267;11.12;18.12;14.62
08/10/2018;19:30;7845;4295;11.12;18.12;14.62
08/10/2018;20:00;7689;4313;11.12;18.12;14.62
08/10/2018;20:30;7426;4143;11.12;18.12;14.62
08/10/2018;21:00;7220;4143;11.12;18.12;14.62
08/10/2018;21:30;6964;4039;11.12;18.12;14.62
08/10/2018;22:00;6683;3951;11.12;18.12;14.62
08/10/2018;22:30;6690;3966;11.12;18.12;14.62
08/10/2018;23:00;6924;4173;11.12;18.12;14.62
08/10/2018;23:30;6900;4040;11.12;18.12;14.62
09/10/2018;00:00;6526;4135;9.79;21.4;15.6
09/10/2018;00:30;6301;3509;9.79;21.4;15.6
09/10/2018;01:00;6044;3191;9.79;21.4;15.6
09/10/2018;01:30;6012;3074;9.79;21.4;15.6
09/10/2018;02:00;5991;3181;9.79;21.4;15.6
09/10/2018;02:30;5983;3244;9.79;21.4;15.6
09/10/2018;03:00;5835;3088;9.79;21.4;15.6
09/10/2018;03:30;5825;2944;9.79;21.4;15.6
09/10/2018;04:00;5699;2850;9.79;21.4;15.6
09/10/2018;04:30;5766;3015;9.79;21.4;15.6
09/10/2018;05:00;5806;3142;9.79;21.4;15.6
09/10/2018;05:30;5999;3198;9.79;21.4;15.6
09/10/2018;06:00;6226;3281;9.79;21.4;15.6
09/10/2018;06:30;6778;3663;9.79;21.4;15.6
09/10/2018;07:00;7168;3822;9.79;21.4;15.6
09/10/2018;07:30;7524;3939;9.79;21.4;15.6
09/10/2018;08:00;7551;3890;9.79;21.4;15.6
09/10/2018;08:30;7564;3785;9.79;21.4;15.6
09/10/2018;09:00;7698;3808;9.79;21.4;15.6
09/10/2018;09:30;7762;3805;9.79;21.4;15.6
09/10/2018;10:00;7738;3794;9.79;21.4;15.6
09/10/2018;10:30;7778;3771;9.79;21.4;15.6
09/10/2018;11:00;7778;3759;9.79;21.4;15.6
09/10/2018;11:30;7835;3606;9.79;21.4;15.6
09/10/2018;12:00;7881;3743;9.79;21.4;15.6
09/10/2018;12:30;7684;3634;9.79;21.4;15.6
09/10/2018;13:00;7790;3711;9.79;21.4;15.6
09/10/2018;13:30;7645;3575;9.79;21.4;15.6
09/10/2018;14:00;7592;3587;9.79;21.4;15.6
09/10/2018;14:30;7445;3618;9.79;21.4;15.6
