Date;Heures;Electricite;Gaz;Tmin;Tmoy;Tmax;Taux de Co2
16/06/2019;18:30;2273;457;12.4;20.76;16.58;10
16/06/2019;19:00;2345;438;12.4;20.76;16.58;9
16/06/2019;19:30;2385;439;12.4;20.76;16.58;9
16/06/2019;20:00;2377;434;12.4;20.76;16.58;9
16/06/2019;20:30;2347;611;12.4;20.76;16.58;11
16/06/2019;21:00;2354;909;12.4;20.76;16.58;13
16/06/2019;21:30;2507;951;12.4;20.76;16.58;13
16/06/2019;22:00;2502;922;12.4;20.76;16.58;13
16/06/2019;22:30;2708;930;12.4;20.76;16.58;12
16/06/2019;23:00;2837;990;12.4;20.76;16.58;12
16/06/2019;23:30;2726;977;12.4;20.76;16.58;12
17/06/2019;00:00;2700;935;9.42;23.78;16.6;12
17/06/2019;00:30;2590;734;9.42;23.78;16.6;11
17/06/2019;01:00;2447;660;9.42;23.78;16.6;11
17/06/2019;01:30;2443;716;9.42;23.78;16.6;11
17/06/2019;02:00;2395;659;9.42;23.78;16.6;11
17/06/2019;02:30;2277;405;9.42;23.78;16.6;10
17/06/2019;03:00;2217;405;9.42;23.78;16.6;10
17/06/2019;03:30;2178;405;9.42;23.78;16.6;10
17/06/2019;04:00;2143;437;9.42;23.78;16.6;11
17/06/2019;04:30;2143;540;9.42;23.78;16.6;11
17/06/2019;05:00;2183;618;9.42;23.78;16.6;12
17/06/2019;05:30;2263;687;9.42;23.78;16.6;13
17/06/2019;06:00;2311;977;9.42;23.78;16.6;14
17/06/2019;06:30;2424;1562;9.42;23.78;16.6;18
17/06/2019;07:00;2557;1836;9.42;23.78;16.6;19
17/06/2019;07:30;2692;2055;9.42;23.78;16.6;22
17/06/2019;08:00;2747;2462;9.42;23.78;16.6;26
17/06/2019;08:30;2819;2661;9.42;23.78;16.6;27
17/06/2019;09:00;2865;2740;9.42;23.78;16.6;27
17/06/2019;09:30;2894;2915;9.42;23.78;16.6;27
17/06/2019;10:00;2904;2961;9.42;23.78;16.6;27
17/06/2019;10:30;2919;3127;9.42;23.78;16.6;28
17/06/2019;11:00;2932;3134;9.42;23.78;16.6;27
17/06/2019;11:30;2951;3024;9.42;23.78;16.6;27
17/06/2019;12:00;2975;3074;9.42;23.78;16.6;27
17/06/2019;12:30;3016;3028;9.42;23.78;16.6;27
17/06/2019;13:00;2986;3034;9.42;23.78;16.6;26
17/06/2019;13:30;2918;3093;9.42;23.78;16.6;27
17/06/2019;14:00;2892;3065;9.42;23.78;16.6;27
17/06/2019;14:30;2889;2984;9.42;23.78;16.6;27
17/06/2019;15:00;2846;2899;9.42;23.78;16.6;26
17/06/2019;15:30;2809;2882;9.42;23.78;16.6;26
17/06/2019;16:00;2783;2845;9.42;23.78;16.6;26
17/06/2019;16:30;2749;2906;9.42;23.78;16.6;27
17/06/2019;17:00;2741;3006;9.42;23.78;16.6;27
17/06/2019;17:30;2715;2835;9.42;23.78;16.6;27
17/06/2019;18:00;2735;2894;9.42;23.78;16.6;27
17/06/2019;18:30;2768;2822;9.42;23.78;16.6;27
17/06/2019;19:00;2821;2986;9.42;23.78;16.6;27
17/06/2019;19:30;2824;2987;9.42;23.78;16.6;28
17/06/2019;20:00;2747;2976;9.42;23.78;16.6;28
17/06/2019;20:30;2667;3013;9.42;23.78;16.6;29
17/06/2019;21:00;2609;2914;9.42;23.78;16.6;29
17/06/2019;21:30;2715;3043;9.42;23.78;16.6;30
17/06/2019;22:00;2691;2849;9.42;23.78;16.6;28
17/06/2019;22:30;2870;2830;9.42;23.78;16.6;29
17/06/2019;23:00;2980;2923;9.42;23.78;16.6;28
17/06/2019;23:30;2882;2920;9.42;23.78;16.6;28
18/06/2019;00:00;2848;2772;12.18;24.32;18.25;28
18/06/2019;00:30;2715;2305;12.18;24.32;18.25;23
18/06/2019;01:00;2549;1233;12.18;24.32;18.25;18
18/06/2019;01:30;2530;930;12.18;24.32;18.25;16
18/06/2019;02:00;2474;880;12.18;24.32;18.25;13
18/06/2019;02:30;2356;757;12.18;24.32;18.25;12
18/06/2019;03:00;2305;691;12.18;24.32;18.25;12
18/06/2019;03:30;2258;703;12.18;24.32;18.25;12
18/06/2019;04:00;2234;754;12.18;24.32;18.25;12
18/06/2019;04:30;2243;741;12.18;24.32;18.25;13
18/06/2019;05:00;2260;761;12.18;24.32;18.25;13
18/06/2019;05:30;2330;1116;12.18;24.32;18.25;15
18/06/2019;06:00;2352;1257;12.18;24.32;18.25;16
18/06/2019;06:30;2452;2140;12.18;24.32;18.25;21
18/06/2019;07:00;2577;2385;12.18;24.32;18.25;22
18/06/2019;07:30;2705;2863;12.18;24.32;18.25;26
18/06/2019;08:00;2772;2930;12.18;24.32;18.25;25
18/06/2019;08:30;2837;2945;12.18;24.32;18.25;27
18/06/2019;09:00;2880;2988;12.18;24.32;18.25;27
18/06/2019;09:30;2903;3031;12.18;24.32;18.25;27
18/06/2019;10:00;2916;2992;12.18;24.32;18.25;27
18/06/2019;10:30;2933;3023;12.18;24.32;18.25;27
18/06/2019;11:00;2955;2947;12.18;24.32;18.25;26
