Périmètre;Nature;Date;Heures;Consommation
Hauts-de-France;Données définitives;07/01/2019;18:00;7607
Hauts-de-France;Données définitives;07/01/2019;18:30;7714
Hauts-de-France;Données définitives;07/01/2019;19:00;7896
Hauts-de-France;Données définitives;07/01/2019;19:30;7808
Hauts-de-France;Données définitives;07/01/2019;20:00;7559
Hauts-de-France;Données définitives;07/01/2019;20:30;7357
Hauts-de-France;Données définitives;07/01/2019;21:00;7048
Hauts-de-France;Données définitives;07/01/2019;21:30;6831
Hauts-de-France;Données définitives;07/01/2019;22:00;6806
Hauts-de-France;Données définitives;07/01/2019;22:30;6658
Hauts-de-France;Données définitives;07/01/2019;23:00;6731
Hauts-de-France;Données définitives;07/01/2019;23:30;6765
Hauts-de-France;Données définitives;08/01/2019;00:00;6925
Hauts-de-France;Données définitives;08/01/2019;00:30;6797
Hauts-de-France;Données définitives;08/01/2019;01:00;6601
Hauts-de-France;Données définitives;08/01/2019;01:30;6558
Hauts-de-France;Données définitives;08/01/2019;02:00;6382
Hauts-de-France;Données définitives;08/01/2019;02:30;6254
Hauts-de-France;Données définitives;08/01/2019;03:00;6017
Hauts-de-France;Données définitives;08/01/2019;03:30;5892
Hauts-de-France;Données définitives;08/01/2019;04:00;5899
Hauts-de-France;Données définitives;08/01/2019;04:30;5926
Hauts-de-France;Données définitives;08/01/2019;05:00;5906
Hauts-de-France;Données définitives;08/01/2019;05:30;6165
Hauts-de-France;Données définitives;08/01/2019;06:00;6343
Hauts-de-France;Données définitives;08/01/2019;06:30;6751
Hauts-de-France;Données définitives;08/01/2019;07:00;7099
Hauts-de-France;Données définitives;08/01/2019;07:30;7407
Hauts-de-France;Données définitives;08/01/2019;08:00;7524
Hauts-de-France;Données définitives;08/01/2019;08:30;7580
Hauts-de-France;Données définitives;08/01/2019;09:00;7428
Hauts-de-France;Données définitives;08/01/2019;09:30;7438
Hauts-de-France;Données définitives;08/01/2019;10:00;7412
Hauts-de-France;Données définitives;08/01/2019;10:30;7484
Hauts-de-France;Données définitives;08/01/2019;11:00;7425
Hauts-de-France;Données définitives;08/01/2019;11:30;7481
Hauts-de-France;Données définitives;08/01/2019;12:00;7540
Hauts-de-France;Données définitives;08/01/2019;12:30;7572
Hauts-de-France;Données définitives;08/01/2019;13:00;7562
Hauts-de-France;Données définitives;08/01/2019;13:30;7428
Hauts-de-France;Données définitives;08/01/2019;14:00;7132
Hauts-de-France;Données définitives;08/01/2019;14:30;7106
Hauts-de-France;Données définitives;08/01/2019;15:00;7149
Hauts-de-France;Données définitives;08/01/2019;15:30;7098
Hauts-de-France;Données définitives;08/01/2019;16:00;7088
Hauts-de-France;Données définitives;08/01/2019;16:30;7151
Hauts-de-France;Données définitives;08/01/2019;17:00;7194
Hauts-de-France;Données définitives;08/01/2019;17:30;7448
Hauts-de-France;Données définitives;08/01/2019;18:00;7706
Hauts-de-France;Données définitives;08/01/2019;18:30;7788
Hauts-de-France;Données définitives;08/01/2019;19:00;7921
Hauts-de-France;Données définitives;08/01/2019;19:30;7967
Hauts-de-France;Données définitives;08/01/2019;20:00;7669
Hauts-de-France;Données définitives;08/01/2019;20:30;7463
Hauts-de-France;Données définitives;08/01/2019;21:00;7242
Hauts-de-France;Données définitives;08/01/2019;21:30;7098
Hauts-de-France;Données définitives;08/01/2019;22:00;7049
Hauts-de-France;Données définitives;08/01/2019;22:30;6926
Hauts-de-France;Données définitives;08/01/2019;23:00;6831
Hauts-de-France;Données définitives;08/01/2019;23:30;6908
Hauts-de-France;Données définitives;09/01/2019;00:00;7124
Hauts-de-France;Données définitives;09/01/2019;00:30;6965
Hauts-de-France;Données définitives;09/01/2019;01:00;6803
Hauts-de-France;Données définitives;09/01/2019;01:30;6776
Hauts-de-France;Données définitives;09/01/2019;02:00;6578
Hauts-de-France;Données définitives;09/01/2019;02:30;6478
Hauts-de-France;Données définitives;09/01/2019;03:00;6270
Hauts-de-France;Données définitives;09/01/2019;03:30;6254
Hauts-de-France;Données définitives;09/01/2019;04:00;6204
Hauts-de-France;Données définitives;09/01/2019;04:30;6079
Hauts-de-France;Données définitives;09/01/2019;05:00;6241
Hauts-de-France;Données définitives;09/01/2019;05:30;6537
Hauts-de-France;Données définitives;09/01/2019;06:00;6629
Hauts-de-France;Données définitives;09/01/2019;06:30;7079
Hauts-de-France;Données définitives;09/01/2019;07:00;7326
Hauts-de-France;Données définitives;09/01/2019;07:30;7661
Hauts-de-France;Données définitives;09/01/2019;08:00;7823
Hauts-de-France;Données définitives;09/01/2019;08:30;7861
Hauts-de-France;Données définitives;09/01/2019;09:00;7837
Hauts-de-France;Données définitives;09/01/2019;09:30;7845
Hauts-de-France;Données définitives;09/01/2019;10:00;7831
Hauts-de-France;Données définitives;09/01/2019;10:30;7802
Hauts-de-France;Données définitives;09/01/2019;11:00;7783
Hauts-de-France;Données définitives;09/01/2019;11:30;7888
Hauts-de-France;Données définitives;09/01/2019;12:00;7931
Hauts-de-France;Données définitives;09/01/2019;12:30;7890
Hauts-de-France;Données définitives;09/01/2019;13:00;7879
Hauts-de-France;Données définitives;09/01/2019;13:30;7761
Hauts-de-France;Données définitives;09/01/2019;14:00;7684
Hauts-de-France;Données définitives;09/01/2019;14:30;7565
Hauts-de-France;Données définitives;09/01/2019;15:00;7482
Hauts-de-France;Données définitives;09/01/2019;15:30;7423
Hauts-de-France;Données définitives;09/01/2019;16:00;7338
Hauts-de-France;Données définitives;09/01/2019;16:30;7387
Hauts-de-France;Données définitives;09/01/2019;17:00;7429
Hauts-de-France;Données définitives;09/01/2019;17:30;7733
Hauts-de-France;Données définitives;09/01/2019;18:00;7846
Hauts-de-France;Données définitives;09/01/2019;18:30;8190
Hauts-de-France;Données définitives;09/01/2019;19:00;8327
Hauts-de-France;Données définitives;09/01/2019;19:30;8228
Hauts-de-France;Données définitives;09/01/2019;20:00;8088
Hauts-de-France;Données définitives;09/01/2019;20:30;7822
Hauts-de-France;Données définitives;09/01/2019;21:00;7511
Hauts-de-France;Données définitives;09/01/2019;21:30;7371
Hauts-de-France;Données définitives;09/01/2019;22:00;7339
Hauts-de-France;Données définitives;09/01/2019;22:30;7146
Hauts-de-France;Données définitives;09/01/2019;23:00;7197
Hauts-de-France;Données définitives;09/01/2019;23:30;7228
Hauts-de-France;Données définitives;10/01/2019;00:00;7397
Hauts-de-France;Données définitives;10/01/2019;00:30;7320
Hauts-de-France;Données définitives;10/01/2019;01:00;7186
Hauts-de-France;Données définitives;10/01/2019;01:30;7212
Hauts-de-France;Données définitives;10/01/2019;02:00;7097
Hauts-de-France;Données définitives;10/01/2019;02:30;6828
Hauts-de-France;Données définitives;10/01/2019;03:00;6741
Hauts-de-France;Données définitives;10/01/2019;03:30;6684
Hauts-de-France;Données définitives;10/01/2019;04:00;6466
Hauts-de-France;Données définitives;10/01/2019;04:30;6642
Hauts-de-France;Données définitives;10/01/2019;05:00;6673
Hauts-de-France;Données définitives;10/01/2019;05:30;6833
Hauts-de-France;Données définitives;10/01/2019;06:00;7066
Hauts-de-France;Données définitives;10/01/2019;06:30;7441
Hauts-de-France;Données définitives;10/01/2019;07:00;7896
Hauts-de-France;Données définitives;10/01/2019;07:30;8148
Hauts-de-France;Données définitives;10/01/2019;08:00;8150
Hauts-de-France;Données définitives;10/01/2019;08:30;8219
Hauts-de-France;Données définitives;10/01/2019;09:00;8122
Hauts-de-France;Données définitives;10/01/2019;09:30;8098
Hauts-de-France;Données définitives;10/01/2019;10:00;8078
Hauts-de-France;Données définitives;10/01/2019;10:30;8112
Hauts-de-France;Données définitives;10/01/2019;11:00;8115
Hauts-de-France;Données définitives;10/01/2019;11:30;8157
Hauts-de-France;Données définitives;10/01/2019;12:00;8167
Hauts-de-France;Données définitives;10/01/2019;12:30;8209
Hauts-de-France;Données définitives;10/01/2019;13:00;8261
Hauts-de-France;Données définitives;10/01/2019;13:30;8064
Hauts-de-France;Données définitives;10/01/2019;14:00;7998
Hauts-de-France;Données définitives;10/01/2019;14:30;7946
Hauts-de-France;Données définitives;10/01/2019;15:00;7794
Hauts-de-France;Données définitives;10/01/2019;15:30;7722
Hauts-de-France;Données définitives;10/01/2019;16:00;7814
Hauts-de-France;Données définitives;10/01/2019;16:30;7688
Hauts-de-France;Données définitives;10/01/2019;17:00;7724
Hauts-de-France;Données définitives;10/01/2019;17:30;8045
Hauts-de-France;Données définitives;10/01/2019;18:00;8232
Hauts-de-France;Données définitives;10/01/2019;18:30;8317
Hauts-de-France;Données définitives;10/01/2019;19:00;8572
Hauts-de-France;Données définitives;10/01/2019;19:30;8446
Hauts-de-France;Données définitives;10/01/2019;20:00;8210
Hauts-de-France;Données définitives;10/01/2019;20:30;8001
Hauts-de-France;Données définitives;10/01/2019;21:00;7701
Hauts-de-France;Données définitives;10/01/2019;21:30;6967
Hauts-de-France;Données définitives;10/01/2019;22:00;7389
Hauts-de-France;Données définitives;10/01/2019;22:30;7350
